FID,BuildingID,landUseTyp,Area,Fheight,Fnum,Height,Age,LandNum,Cluster,Centre
83366,85415311.0,Commercial,724.946,3.0,6,18.0,2005.0,3,3.0,-1.0
83367,85415312.0,Commercial,543.7394,3.0,6,18.0,2005.0,3,3.0,-1.0
83368,85415313.0,Commercial,492.9207,3.0,5,15.0,2005.0,3,3.0,-1.0
83369,85415314.0,Commercial,407.5108,3.0,5,15.0,2005.0,3,3.0,-1.0
83379,85439575.0,Commercial,386.3083,3.0,26,78.0,2000.0,3,12.0,-1.0
83385,85439614.0,Commercial,293.8892,3.0,6,18.0,2010.0,3,13.0,-1.0
83386,85439615.0,Commercial,527.8867,3.0,5,15.0,2005.0,3,3.0,-1.0
83387,85439617.0,Commercial,785.3612,3.0,18,54.0,2005.0,3,3.0,-1.0
83388,85438555.0,Commercial,629.6916,3.0,12,36.0,2005.0,3,3.0,-1.0
83390,85439534.0,Commercial,142.6386,3.0,4,12.0,2000.0,3,7.0,-1.0
83391,85439535.0,Commercial,843.2147,3.0,5,15.0,2000.0,3,7.0,-1.0
83394,85439554.0,Commercial,869.3563,3.0,5,15.0,2010.0,3,13.0,-1.0
83395,85439539.0,Commercial,1261.0687,3.0,4,12.0,2000.0,3,7.0,-1.0
83399,85439756.0,Commercial,668.9432,3.0,8,24.0,2000.0,3,7.0,-1.0
83402,85439759.0,Commercial,141.1531,3.0,1,3.0,2000.0,3,5.0,-1.0
83409,85439807.0,Commercial,862.37,3.0,4,12.0,2000.0,3,7.0,-1.0
83410,85439803.0,Commercial,637.404,3.0,4,12.0,2000.0,3,7.0,-1.0
83416,85439906.0,Commercial,250.8836,3.0,7,21.0,2000.0,3,7.0,-1.0
83421,85455083.0,Commercial,378.4982,4.0,32,128.0,2000.0,3,12.0,-1.0
83422,85455084.0,Commercial,171.5779,4.0,8,32.0,2000.0,3,12.0,-1.0
83423,85455085.0,Commercial,795.7105,3.0,20,60.0,2000.0,3,12.0,-1.0
83425,85455122.0,Commercial,1003.2945,3.0,5,15.0,2005.0,3,3.0,-1.0
83427,85455124.0,Commercial,164.9726,3.0,3,9.0,2005.0,3,3.0,-1.0
83430,85455242.0,Commercial,615.7396,3.0,18,54.0,2005.0,3,3.0,-1.0
83432,85455244.0,Commercial,365.003,3.0,18,54.0,2005.0,3,3.0,-1.0
83434,85455267.0,Commercial,841.4208,3.0,16,48.0,2000.0,3,12.0,-1.0
83435,85455268.0,Commercial,993.0142,3.0,16,48.0,2000.0,3,12.0,-1.0
83436,85455269.0,Commercial,496.2263,3.0,16,48.0,2000.0,3,12.0,-1.0
83439,85455224.0,Commercial,510.3402,3.0,6,18.0,2000.0,3,7.0,-1.0
83440,85455225.0,Commercial,826.5377,3.0,24,72.0,2000.0,3,12.0,-1.0
83446,85502844.0,Commercial,929.9325,3.0,4,12.0,2005.0,3,3.0,-1.0
83452,85502866.0,Commercial,847.0618,4.0,15,60.0,2005.0,3,3.0,-1.0
83453,85502867.0,Commercial,3215.2344,0.0,0,12.0,2005.0,3,3.0,-1.0
83456,85503206.0,Commercial,695.1866,3.0,13,39.0,2005.0,3,3.0,-1.0
83505,85503405.0,Commercial,515.996,4.0,22,88.0,2005.0,3,1.0,-1.0
83508,85503669.0,Commercial,761.1965,3.0,4,12.0,2000.0,3,7.0,-1.0
83514,85503675.0,Commercial,945.4626,4.0,16,64.0,2000.0,3,12.0,-1.0
83529,85503729.0,Commercial,650.6738,3.0,5,15.0,2005.0,3,3.0,-1.0
83533,85503734.0,Commercial,1036.0306,3.0,5,15.0,2005.0,3,3.0,-1.0
83539,85503740.0,Commercial,408.2964,3.0,12,36.0,2010.0,3,1.0,-1.0
83540,85503742.0,Commercial,1777.3362,3.0,5,15.0,2000.0,3,7.0,-1.0
83542,85503744.0,Commercial,1404.8549,4.0,7,28.0,2000.0,3,12.0,-1.0
83548,85503767.0,Commercial,386.3511,3.0,15,45.0,2005.0,3,3.0,-1.0
83553,85503776.0,Commercial,1183.6249,4.0,15,60.0,2005.0,3,3.0,-1.0
83555,85503753.0,Commercial,1826.5685,3.0,7,21.0,2005.0,3,3.0,-1.0
83577,85503796.0,Commercial,588.3381,3.0,10,30.0,2000.0,3,12.0,-1.0
83589,85503810.0,Commercial,313.6912,3.0,5,15.0,2000.0,3,7.0,-1.0
83627,85503970.0,Commercial,1731.5554,3.0,10,30.0,2000.0,3,12.0,-1.0
83628,85503972.0,Commercial,1930.1917,3.0,12,36.0,2000.0,3,12.0,-1.0
83634,85504128.0,Commercial,339.5459,3.0,4,12.0,2000.0,3,7.0,-1.0
83635,85504129.0,Commercial,1107.5698,3.0,5,15.0,2000.0,3,7.0,-1.0
83636,85504130.0,Commercial,328.0181,3.0,4,12.0,2000.0,3,7.0,-1.0
83637,85504131.0,Commercial,602.9009,3.0,8,24.0,2000.0,3,7.0,-1.0
83638,85504132.0,Commercial,293.7858,3.0,7,21.0,2000.0,3,7.0,-1.0
83639,85504133.0,Commercial,288.5164,3.0,7,21.0,2000.0,3,7.0,-1.0
83641,85504135.0,Commercial,648.7727,3.0,4,12.0,2000.0,3,7.0,-1.0
83648,85504142.0,Commercial,519.7098,3.0,6,18.0,2000.0,3,7.0,-1.0
83649,85504143.0,Commercial,269.7457,3.0,5,15.0,2000.0,3,7.0,-1.0
83656,85504121.0,Commercial,326.3896,3.0,24,72.0,2010.0,3,1.0,-1.0
83658,85504123.0,Commercial,307.4136,3.0,12,36.0,2005.0,3,3.0,-1.0
83659,85504124.0,Commercial,269.7365,3.0,8,24.0,2005.0,3,3.0,-1.0
83661,85504153.0,Commercial,245.4445,4.0,5,20.0,2000.0,3,7.0,-1.0
83663,85504146.0,Commercial,758.2428,3.0,5,15.0,2000.0,3,7.0,-1.0
83693,85504594.0,Commercial,1387.3515,3.0,30,90.0,2000.0,3,12.0,-1.0
83698,303439963.0,Commercial,900.7894,3.0,5,15.0,2000.0,3,7.0,-1.0
83699,303439964.0,Commercial,644.0646,3.0,5,15.0,2000.0,3,7.0,-1.0
83701,303439966.0,Commercial,536.6486,3.0,5,15.0,2005.0,3,3.0,-1.0
83704,303439969.0,Commercial,222.0959,3.0,5,15.0,2005.0,3,3.0,-1.0
83705,303439970.0,Commercial,261.1331,3.0,4,12.0,2005.0,3,3.0,-1.0
83706,303439971.0,Commercial,647.405,3.0,5,15.0,2005.0,3,3.0,-1.0
83715,303439986.0,Commercial,447.978,3.0,5,15.0,2005.0,3,3.0,-1.0
83716,303439987.0,Commercial,276.756,3.0,5,15.0,2000.0,3,7.0,-1.0
83717,303439988.0,Commercial,276.583,3.0,5,15.0,2000.0,3,7.0,-1.0
83718,303439989.0,Commercial,276.4786,3.0,4,12.0,2000.0,3,7.0,-1.0
83719,303439990.0,Commercial,276.4233,3.0,4,12.0,2000.0,3,7.0,-1.0
83720,303439991.0,Commercial,176.078,3.0,5,15.0,2000.0,3,7.0,-1.0
83721,303439992.0,Commercial,176.1719,3.0,4,12.0,2000.0,3,7.0,-1.0
83722,303439993.0,Commercial,175.6595,3.0,5,15.0,2000.0,3,7.0,-1.0
83723,303439994.0,Commercial,176.0086,3.0,4,12.0,2000.0,3,7.0,-1.0
83724,303439995.0,Commercial,890.6662,3.0,4,12.0,2000.0,3,7.0,-1.0
83725,303439996.0,Commercial,965.7818,3.0,5,15.0,2000.0,3,7.0,-1.0
83726,303439997.0,Commercial,418.7683,3.0,5,15.0,2000.0,3,7.0,-1.0
83727,303439999.0,Commercial,148.6577,3.0,6,18.0,2000.0,3,7.0,-1.0
83731,303440006.0,Commercial,1496.3582,3.0,4,12.0,2000.0,3,7.0,-1.0
83736,303441347.0,Commercial,557.3606,3.0,5,15.0,2005.0,3,3.0,-1.0
83737,303441348.0,Commercial,127.3047,3.0,5,15.0,2005.0,3,3.0,-1.0
83738,303441349.0,Commercial,142.2542,3.0,4,12.0,2005.0,3,3.0,-1.0
83739,303441350.0,Commercial,126.2609,3.0,5,15.0,2005.0,3,3.0,-1.0
83740,303441351.0,Commercial,90.109,3.0,5,15.0,2005.0,3,3.0,-1.0
83741,303441390.0,Commercial,309.2667,3.0,5,15.0,2005.0,3,3.0,-1.0
83742,303441391.0,Commercial,173.1705,3.0,4,12.0,2005.0,3,3.0,-1.0
83743,303441392.0,Commercial,145.4435,3.0,5,15.0,2005.0,3,3.0,-1.0
83744,303441393.0,Commercial,256.6298,3.0,4,12.0,2005.0,3,3.0,-1.0
83745,303441394.0,Commercial,127.447,3.0,5,15.0,2005.0,3,3.0,-1.0
83746,303441395.0,Commercial,335.8374,3.0,4,12.0,2005.0,3,3.0,-1.0
83747,303441406.0,Commercial,1071.5347,3.0,5,15.0,2005.0,3,3.0,-1.0
83748,303443363.0,Commercial,182.0699,3.0,5,15.0,2005.0,3,3.0,-1.0
83749,303443371.0,Commercial,98.3811,3.0,5,15.0,2005.0,3,3.0,-1.0
83750,303443372.0,Commercial,689.8703,3.0,4,12.0,2005.0,3,3.0,-1.0
83751,303443373.0,Commercial,530.7137,3.0,4,12.0,2005.0,3,3.0,-1.0
83752,303443374.0,Commercial,378.2126,3.0,4,12.0,2005.0,3,3.0,-1.0
83753,303443375.0,Commercial,185.3434,3.0,4,12.0,2005.0,3,3.0,-1.0
83754,303443376.0,Commercial,749.717,3.0,4,12.0,2005.0,3,3.0,-1.0
83755,303443378.0,Commercial,91.771,3.0,5,15.0,2005.0,3,3.0,-1.0
83756,303443381.0,Commercial,337.7317,3.0,5,15.0,2005.0,3,3.0,-1.0
83757,303443382.0,Commercial,197.9681,3.0,5,15.0,2005.0,3,3.0,-1.0
83758,303443385.0,Commercial,285.2654,3.0,4,12.0,2005.0,3,3.0,-1.0
83759,303443386.0,Commercial,216.2921,3.0,4,12.0,2005.0,3,3.0,-1.0
83760,303443387.0,Commercial,284.2983,3.0,5,15.0,2005.0,3,3.0,-1.0
83761,303443388.0,Commercial,162.1151,3.0,5,15.0,2005.0,3,3.0,-1.0
83762,303443389.0,Commercial,96.7447,3.0,4,12.0,2005.0,3,3.0,-1.0
83763,303443390.0,Commercial,102.2877,3.0,4,12.0,2005.0,3,3.0,-1.0
83764,303443392.0,Commercial,233.0484,3.0,5,15.0,2005.0,3,3.0,-1.0
83765,303443393.0,Commercial,104.5258,3.0,5,15.0,2005.0,3,3.0,-1.0
83766,303443399.0,Commercial,172.0035,3.0,4,12.0,2005.0,3,3.0,-1.0
83767,303443400.0,Commercial,436.0624,3.0,4,12.0,2005.0,3,3.0,-1.0
83768,303443402.0,Commercial,233.2535,3.0,4,12.0,2005.0,3,3.0,-1.0
83769,303443403.0,Commercial,218.6691,3.0,4,12.0,2005.0,3,3.0,-1.0
83770,303443404.0,Commercial,222.3519,3.0,5,15.0,2005.0,3,3.0,-1.0
83771,303443405.0,Commercial,118.7482,3.0,4,12.0,2005.0,3,3.0,-1.0
83772,303443406.0,Commercial,227.6341,3.0,4,12.0,2005.0,3,3.0,-1.0
83773,303443479.0,Commercial,103.2061,3.0,4,12.0,2005.0,3,3.0,-1.0
83774,303443480.0,Commercial,134.3131,3.0,2,6.0,2005.0,3,3.0,-1.0
83775,303443481.0,Commercial,216.7843,3.0,5,15.0,2005.0,3,3.0,-1.0
83787,85504235.0,Commercial,444.2976,3.0,12,36.0,2000.0,3,12.0,-1.0
83788,85504236.0,Commercial,358.4365,3.0,5,15.0,2000.0,3,7.0,-1.0
83809,303449625.0,Commercial,3971.6636,3.0,6,18.0,2000.0,3,7.0,-1.0
83810,303449626.0,Commercial,1678.5931,3.0,6,18.0,2000.0,3,7.0,-1.0
83812,303449628.0,Commercial,1026.9665,3.0,5,15.0,2000.0,3,7.0,-1.0
83813,303449629.0,Commercial,664.151,3.0,6,18.0,2000.0,3,7.0,-1.0
83814,303444771.0,Commercial,1593.2018,3.0,27,81.0,2000.0,3,12.0,-1.0
83815,303444772.0,Commercial,612.5165,3.0,10,30.0,2000.0,3,12.0,-1.0
83816,303444773.0,Commercial,519.1407,3.0,10,30.0,2000.0,3,12.0,-1.0
83817,303444774.0,Commercial,593.7765,3.0,10,30.0,2000.0,3,12.0,-1.0
83818,303444775.0,Commercial,198.541,3.0,6,18.0,2005.0,3,3.0,-1.0
83819,303444776.0,Commercial,198.644,3.0,6,18.0,2005.0,3,3.0,-1.0
83830,303445174.0,Commercial,770.1816,3.0,4,12.0,2000.0,3,7.0,-1.0
83831,303445175.0,Commercial,349.2531,3.0,4,12.0,2000.0,3,7.0,-1.0
83832,303445176.0,Commercial,629.8777,3.0,5,15.0,2000.0,3,7.0,-1.0
83833,303445177.0,Commercial,956.3203,3.0,5,15.0,2000.0,3,7.0,-1.0
83834,303445178.0,Commercial,535.6666,3.0,4,12.0,2000.0,3,7.0,-1.0
83836,303445180.0,Commercial,507.8102,3.0,5,15.0,2000.0,3,7.0,-1.0
83837,303445181.0,Commercial,365.925,3.0,5,15.0,2000.0,3,7.0,-1.0
83845,303445189.0,Commercial,819.1503,3.0,14,42.0,2000.0,3,12.0,-1.0
83846,303445190.0,Commercial,697.6829,3.0,14,42.0,2000.0,3,12.0,-1.0
83847,303445191.0,Commercial,775.2604,3.0,14,42.0,2000.0,3,12.0,-1.0
83848,303445192.0,Commercial,366.1254,3.0,14,42.0,2000.0,3,12.0,-1.0
83850,303445194.0,Commercial,617.9095,3.0,5,15.0,2000.0,3,7.0,-1.0
83851,303447876.0,Commercial,169.122,3.0,5,15.0,2010.0,3,13.0,-1.0
83852,303447877.0,Commercial,455.233,3.0,5,15.0,2010.0,3,13.0,-1.0
83853,303447887.0,Commercial,1270.8908,3.0,7,21.0,2010.0,3,9.0,-1.0
83854,303447889.0,Commercial,754.021,3.0,9,27.0,2010.0,3,9.0,-1.0
83855,303447892.0,Commercial,516.0036,3.0,5,15.0,2010.0,3,13.0,-1.0
83856,303447894.0,Commercial,342.0132,3.0,6,18.0,2000.0,3,7.0,-1.0
83857,303447895.0,Commercial,7083.3299,3.0,6,18.0,2010.0,3,14.0,-1.0
83858,303447896.0,Commercial,756.8398,3.0,5,15.0,2010.0,3,13.0,-1.0
83859,303447897.0,Commercial,322.9804,3.0,5,15.0,2010.0,3,13.0,-1.0
83860,303447898.0,Commercial,810.2212,3.0,5,15.0,2010.0,3,13.0,-1.0
83861,303447900.0,Commercial,1128.8454,3.0,6,18.0,2010.0,3,13.0,-1.0
83862,303447901.0,Commercial,638.9357,3.0,5,15.0,2010.0,3,13.0,-1.0
83863,303447904.0,Commercial,3036.1131,3.0,6,18.0,2010.0,3,14.0,-1.0
83864,303447905.0,Commercial,968.9964,3.0,10,30.0,2010.0,3,9.0,-1.0
83865,303447906.0,Commercial,240.217,3.0,9,27.0,2010.0,3,9.0,-1.0
83866,303447907.0,Commercial,718.8014,3.0,7,21.0,2010.0,3,9.0,-1.0
83867,303447908.0,Commercial,1590.2523,3.0,7,21.0,2010.0,3,9.0,-1.0
83870,303447913.0,Commercial,1668.5427,3.0,6,18.0,2010.0,3,14.0,-1.0
83878,303447923.0,Commercial,437.925,3.0,4,12.0,2008.0,3,6.0,-1.0
83879,303447926.0,Commercial,563.796,3.0,4,12.0,2008.0,3,6.0,-1.0
83883,303447930.0,Commercial,654.0429,3.0,4,12.0,2008.0,3,6.0,-1.0
83894,303447945.0,Commercial,401.427,3.0,4,12.0,2008.0,3,6.0,-1.0
83897,303447950.0,Commercial,89.376,3.0,3,9.0,2008.0,3,6.0,-1.0
83912,303447979.0,Commercial,471.6204,3.0,4,12.0,2008.0,3,6.0,-1.0
83925,303482722.0,Commercial,254.8422,3.0,10,30.0,2000.0,3,12.0,-1.0
83926,303482723.0,Commercial,508.7166,3.0,8,24.0,2000.0,3,7.0,-1.0
83927,303482724.0,Commercial,138.8293,3.0,15,45.0,2005.0,3,3.0,-1.0
83928,303482727.0,Commercial,680.6551,3.0,6,18.0,2005.0,3,3.0,-1.0
83944,303482751.0,Commercial,818.2118,3.0,8,24.0,2005.0,3,3.0,-1.0
83945,303482752.0,Commercial,691.0396,3.0,8,24.0,2005.0,3,3.0,-1.0
83946,303482753.0,Commercial,497.1873,3.0,8,24.0,2005.0,3,3.0,-1.0
83947,303482754.0,Commercial,632.3085,3.0,8,24.0,2005.0,3,3.0,-1.0
83948,303457359.0,Commercial,177.6202,3.0,4,12.0,2005.0,3,3.0,-1.0
83949,303457360.0,Commercial,160.0095,3.0,4,12.0,2005.0,3,3.0,-1.0
83950,303457365.0,Commercial,341.3887,3.0,5,15.0,2005.0,3,3.0,-1.0
83951,303457366.0,Commercial,88.9909,3.0,4,12.0,2005.0,3,3.0,-1.0
83952,303457367.0,Commercial,154.6206,3.0,4,12.0,2005.0,3,3.0,-1.0
83953,303457368.0,Commercial,119.2421,3.0,4,12.0,2005.0,3,3.0,-1.0
83954,303457369.0,Commercial,124.2569,3.0,5,15.0,2005.0,3,3.0,-1.0
83955,303457370.0,Commercial,150.5556,3.0,5,15.0,2005.0,3,3.0,-1.0
83956,303457371.0,Commercial,168.8967,3.0,5,15.0,2005.0,3,3.0,-1.0
83957,303457374.0,Commercial,124.5248,3.0,4,12.0,2005.0,3,3.0,-1.0
83958,303457375.0,Commercial,198.2399,3.0,5,15.0,2005.0,3,3.0,-1.0
83959,303457378.0,Commercial,59.4179,3.0,5,15.0,2005.0,3,3.0,-1.0
83961,303457381.0,Commercial,221.4198,3.0,5,15.0,2005.0,3,3.0,-1.0
83962,303457400.0,Commercial,344.8053,3.0,4,12.0,2005.0,3,3.0,-1.0
83963,303457401.0,Commercial,291.3579,3.0,4,12.0,2005.0,3,3.0,-1.0
83964,303457406.0,Commercial,346.3943,3.0,5,15.0,2005.0,3,3.0,-1.0
83965,303457409.0,Commercial,192.936,3.0,4,12.0,2005.0,3,3.0,-1.0
83966,303457410.0,Commercial,179.584,3.0,4,12.0,2005.0,3,3.0,-1.0
83967,303457467.0,Commercial,565.7431,3.0,4,12.0,2005.0,3,3.0,-1.0
83968,303457468.0,Commercial,243.1076,3.0,4,12.0,2005.0,3,3.0,-1.0
83969,303457469.0,Commercial,184.3753,3.0,4,12.0,2005.0,3,3.0,-1.0
83970,303457470.0,Commercial,511.5973,3.0,5,15.0,2005.0,3,3.0,-1.0
83971,303488384.0,Commercial,684.2404,3.0,13,39.0,2005.0,3,3.0,-1.0
83972,303488385.0,Commercial,309.2175,3.0,13,39.0,2005.0,3,3.0,-1.0
83973,303488386.0,Commercial,487.6007,3.0,13,39.0,2005.0,3,3.0,-1.0
83974,303488387.0,Commercial,461.9176,3.0,13,39.0,2005.0,3,3.0,-1.0
83975,303488388.0,Commercial,492.939,3.0,13,39.0,2005.0,3,3.0,-1.0
83976,303488389.0,Commercial,339.1919,3.0,13,39.0,2005.0,3,3.0,-1.0
83977,303488390.0,Commercial,1204.7696,3.0,13,39.0,2005.0,3,3.0,-1.0
83978,303488391.0,Commercial,418.1339,3.0,13,39.0,2005.0,3,3.0,-1.0
83979,303488392.0,Commercial,434.6703,3.0,13,39.0,2005.0,3,3.0,-1.0
83980,303488393.0,Commercial,313.5642,3.0,13,39.0,2005.0,3,3.0,-1.0
83981,303488394.0,Commercial,487.0301,3.0,6,18.0,2005.0,3,3.0,-1.0
83982,303488395.0,Commercial,399.5714,3.0,13,39.0,2005.0,3,3.0,-1.0
83983,303488396.0,Commercial,510.1002,3.0,13,39.0,2005.0,3,3.0,-1.0
83984,303488399.0,Commercial,628.243,3.0,5,15.0,2005.0,3,3.0,-1.0
83985,303488402.0,Commercial,709.3944,3.0,5,15.0,2005.0,3,3.0,-1.0
83986,303488403.0,Commercial,2991.6756,3.0,6,18.0,2005.0,3,3.0,-1.0
83987,303488405.0,Commercial,366.3348,3.0,4,12.0,2005.0,3,3.0,-1.0
84007,303477502.0,Commercial,5577.9136,3.0,6,18.0,2010.0,3,14.0,-1.0
84008,303477508.0,Commercial,2499.6575,3.0,6,18.0,2010.0,3,14.0,-1.0
84010,303477510.0,Commercial,601.1838,3.0,6,18.0,2010.0,3,13.0,-1.0
84013,303477514.0,Commercial,219.4466,3.0,6,18.0,2010.0,3,13.0,-1.0
84014,303477515.0,Commercial,185.6086,3.0,6,18.0,2010.0,3,13.0,-1.0
84015,303477516.0,Commercial,194.5465,3.0,6,18.0,2010.0,3,13.0,-1.0
84016,303477517.0,Commercial,310.7522,3.0,6,18.0,2010.0,3,13.0,-1.0
84017,303477518.0,Commercial,266.1377,3.0,6,18.0,2010.0,3,13.0,-1.0
84018,303477519.0,Commercial,148.0757,3.0,6,18.0,2010.0,3,13.0,-1.0
84019,303477520.0,Commercial,250.644,3.0,6,18.0,2010.0,3,13.0,-1.0
84020,303477521.0,Commercial,230.3212,3.0,6,18.0,2010.0,3,13.0,-1.0
84021,303477522.0,Commercial,183.9159,3.0,6,18.0,2010.0,3,13.0,-1.0
84022,303477523.0,Commercial,312.2156,3.0,6,18.0,2010.0,3,13.0,-1.0
84023,303477524.0,Commercial,301.8765,3.0,6,18.0,2010.0,3,13.0,-1.0
84024,303477525.0,Commercial,938.7971,3.0,6,18.0,2010.0,3,13.0,-1.0
84025,303477526.0,Commercial,993.1301,3.0,6,18.0,2010.0,3,13.0,-1.0
84026,303477527.0,Commercial,1143.9,3.0,6,18.0,2010.0,3,13.0,-1.0
84027,303477528.0,Commercial,388.9347,3.0,10,30.0,2010.0,3,9.0,-1.0
84028,303477529.0,Commercial,2222.0727,3.0,6,18.0,2010.0,3,14.0,-1.0
84030,303477534.0,Commercial,1048.2634,3.0,12,36.0,2010.0,3,1.0,-1.0
84031,303477535.0,Commercial,4412.5871,3.0,6,18.0,2005.0,3,3.0,-1.0
84032,303477536.0,Commercial,2209.5282,3.0,7,21.0,2005.0,3,3.0,-1.0
84033,303477537.0,Commercial,730.5582,3.0,6,18.0,2005.0,3,3.0,-1.0
84034,303477538.0,Commercial,232.7391,3.0,6,18.0,2010.0,3,13.0,-1.0
84035,303477539.0,Commercial,232.3806,3.0,6,18.0,2010.0,3,13.0,-1.0
84036,303477542.0,Commercial,845.8125,3.0,6,18.0,2010.0,3,13.0,-1.0
84037,303477543.0,Commercial,322.6835,3.0,6,18.0,2010.0,3,13.0,-1.0
84038,303477545.0,Commercial,374.6818,3.0,6,18.0,2010.0,3,13.0,-1.0
84039,303477551.0,Commercial,666.5373,3.0,6,18.0,2010.0,3,13.0,-1.0
84040,303477552.0,Commercial,612.8652,3.0,6,18.0,2010.0,3,13.0,-1.0
84041,303477553.0,Commercial,2123.293,3.0,6,18.0,2010.0,3,14.0,-1.0
84043,303477555.0,Commercial,367.6728,3.0,6,18.0,2010.0,3,13.0,-1.0
84051,303482208.0,Commercial,378.582,3.0,4,12.0,2008.0,3,6.0,-1.0
84054,303482214.0,Commercial,773.2668,3.0,4,12.0,1995.0,3,8.0,-1.0
84057,303482217.0,Commercial,945.9984,3.0,4,12.0,1995.0,3,8.0,-1.0
84058,303482218.0,Commercial,662.9337,3.0,4,12.0,1995.0,3,8.0,-1.0
84060,303482222.0,Commercial,290.0439,3.0,4,12.0,1995.0,3,8.0,-1.0
84066,303482237.0,Commercial,1063.2866,3.0,5,15.0,1995.0,3,8.0,-1.0
84072,303482244.0,Commercial,378.6782,3.0,4,12.0,2008.0,3,6.0,-1.0
84074,303482246.0,Commercial,986.1115,3.0,4,12.0,2008.0,3,6.0,-1.0
84077,303482450.0,Commercial,275.9103,3.0,5,15.0,2000.0,3,7.0,-1.0
84078,303482451.0,Commercial,569.2198,3.0,38,114.0,2000.0,3,12.0,-1.0
84079,303482452.0,Commercial,559.857,3.0,38,114.0,2000.0,3,12.0,-1.0
84080,303482453.0,Commercial,860.4611,3.0,38,114.0,2000.0,3,12.0,-1.0
84081,303482454.0,Commercial,502.77,3.0,38,114.0,2000.0,3,12.0,-1.0
84082,303482455.0,Commercial,557.5694,3.0,38,114.0,2000.0,3,12.0,-1.0
84084,304398458.0,Commercial,1002.3015,3.0,10,30.0,2015.0,3,15.0,-1.0
84085,304398459.0,Commercial,565.4088,3.0,10,30.0,2015.0,3,15.0,-1.0
84087,304398463.0,Commercial,273.7751,3.0,15,45.0,2005.0,3,3.0,-1.0
84088,304398464.0,Commercial,438.6753,3.0,15,45.0,2005.0,3,3.0,-1.0
84089,304398465.0,Commercial,291.9578,3.0,15,45.0,2005.0,3,3.0,-1.0
84090,304398466.0,Commercial,717.2524,3.0,6,18.0,2015.0,3,15.0,-1.0
84091,304398467.0,Commercial,341.4879,3.0,6,18.0,2015.0,3,15.0,-1.0
84092,304398468.0,Commercial,1150.9586,3.0,26,78.0,2015.0,3,1.0,-1.0
84093,304398469.0,Commercial,1360.5623,3.0,26,78.0,2015.0,3,1.0,-1.0
84094,304398470.0,Commercial,1306.8742,3.0,26,78.0,2015.0,3,1.0,-1.0
84095,304398471.0,Commercial,351.2317,3.0,26,78.0,2015.0,3,1.0,-1.0
84096,304398472.0,Commercial,206.4611,3.0,6,18.0,2015.0,3,15.0,-1.0
84097,304398473.0,Commercial,417.375,3.0,6,18.0,2015.0,3,15.0,-1.0
84098,304398474.0,Commercial,201.6599,3.0,6,18.0,2015.0,3,15.0,-1.0
84099,304398475.0,Commercial,206.5243,3.0,6,18.0,2015.0,3,15.0,-1.0
84100,304398476.0,Commercial,417.4003,3.0,6,18.0,2015.0,3,15.0,-1.0
84101,304398477.0,Commercial,201.761,3.0,6,18.0,2015.0,3,15.0,-1.0
84102,304398481.0,Commercial,3158.5022,3.0,10,30.0,2015.0,3,15.0,-1.0
84103,304398482.0,Commercial,672.1846,3.0,10,30.0,2015.0,3,15.0,-1.0
84104,304398486.0,Commercial,1537.3766,3.0,10,30.0,2015.0,3,15.0,-1.0
84105,304398489.0,Commercial,1440.853,3.0,10,30.0,2015.0,3,15.0,-1.0
84107,304398491.0,Commercial,1497.4938,3.0,9,27.0,2015.0,3,15.0,-1.0
84109,304398499.0,Commercial,707.6795,3.0,26,78.0,2015.0,3,1.0,-1.0
84110,304398500.0,Commercial,913.7439,3.0,26,78.0,2015.0,3,1.0,-1.0
84111,304398501.0,Commercial,405.5305,3.0,26,78.0,2015.0,3,1.0,-1.0
84112,304398502.0,Commercial,858.7144,3.0,26,78.0,2015.0,3,1.0,-1.0
84116,304398506.0,Commercial,979.4041,3.0,7,21.0,2015.0,3,15.0,-1.0
84117,304398507.0,Commercial,988.2471,3.0,26,78.0,2015.0,3,1.0,-1.0
84118,304398508.0,Commercial,1834.3018,3.0,26,78.0,2015.0,3,1.0,-1.0
84119,304398516.0,Commercial,560.191,3.0,6,18.0,2015.0,3,15.0,-1.0
84121,304398520.0,Commercial,1783.0666,3.0,6,18.0,2015.0,3,15.0,-1.0
84122,304398525.0,Commercial,927.2722,3.0,7,21.0,2015.0,3,15.0,-1.0
84135,304398400.0,Commercial,689.0069,3.0,26,78.0,2015.0,3,1.0,-1.0
84136,304786684.0,Commercial,682.6375,3.0,8,24.0,2010.0,3,9.0,-1.0
84137,304786685.0,Commercial,558.7117,3.0,8,24.0,2010.0,3,9.0,-1.0
84148,304786696.0,Commercial,516.3028,3.0,8,24.0,2010.0,3,9.0,-1.0
84151,304786699.0,Commercial,560.3604,3.0,8,24.0,2010.0,3,9.0,-1.0
84168,304786716.0,Commercial,592.4404,3.0,8,24.0,2010.0,3,9.0,-1.0
84176,304786738.0,Commercial,402.0974,3.0,8,24.0,2010.0,3,9.0,-1.0
84187,304786749.0,Commercial,379.4583,3.0,8,24.0,2010.0,3,9.0,-1.0
84190,304786752.0,Commercial,2505.0133,3.0,8,24.0,2010.0,3,9.0,-1.0
84191,304786753.0,Commercial,528.5428,3.0,8,24.0,2010.0,3,9.0,-1.0
84198,304786762.0,Commercial,633.5488,3.0,8,24.0,2010.0,3,9.0,-1.0
84213,304786777.0,Commercial,414.3537,3.0,8,24.0,2010.0,3,9.0,-1.0
